,eval/episode_x_velocity,eval/avg_episode_length,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,eval/episode_reward_fwd,eval/episode_forward_reward,_runtime,eval/sps,eval/episode_y_position,eval/episode_distance_from_origin,eval/episode_reward,eval/walltime,eval/episode_y_velocity,_timestamp,training/policy_loss,training/v_loss,training/total_loss,training/entropy_loss,training/walltime,training/sps,seed,rl_algorithm,environment
10,171.12857055664062,1000,1.9398143291473389,4159.12255859375,-0.091313436627388,29491200,171.12857055664062,171.12857055664062,149.01346445083618,65985.696711635,-184.75314331054688,3695.900390625,171.0372772216797,29.716336965560913,-12.593626022338867,1694136709.9921765,-1.0420314538350794e-05,0.00717449514195323,0.010072053410112858,0.002907978370785713,113.665109872818,292929.1794098319,8,ppo,swimmer
11,191.2456817626953,1000,1.8616459369659424,4416.9345703125,-0.0991198867559433,32440320,191.2456817626953,191.2456817626953,160.958881855011,68756.360948318,-280.72882080078125,3867.79150390625,191.14657592773438,31.577982902526855,-13.805932998657227,1694136721.937594,0.00035204802406951785,0.003994987346231937,0.007393670734018087,0.003046634839847684,123.74297332763672,292633.45482120814,8,ppo,swimmer
12,180.75624084472656,1000,1.9606525897979736,4283.2412109375,-0.09682968258857727,35389440,180.75624084472656,180.75624084472656,172.99351119995117,65284.385753005416,-253.48980712890625,3785.072509765625,180.65940856933594,33.53863549232483,-16.921676635742188,1694136733.9722233,0.0007940836949273944,0.007302531041204929,0.011566158384084702,0.0034695430658757687,133.8104953765869,292934.0492785435,8,ppo,swimmer
13,176.28128051757812,1000,1.9331412315368652,4222.65283203125,-0.09534084796905518,38338560,176.28128051757812,176.28128051757812,185.0063509941101,66213.47572119127,-290.75762939453125,3748.897216796875,176.18594360351562,35.471776723861694,-18.267730712890625,1694136745.985063,0.0009765625,0.0036777567584067583,0.008377645164728165,0.0037233249749988317,143.88400530815125,292759.9238036416,8,ppo,swimmer
14,171.9547576904297,1000,1.9419636726379395,4193.63037109375,-0.09351260215044022,41287680,171.9547576904297,171.9547576904297,197.02125477790833,65912.66448672873,-292.01593017578125,3730.31103515625,171.86123657226562,37.413740396499634,-17.522384643554688,1694136757.9999669,0.0009243537788279355,0.004595944192260504,0.00946829840540886,0.00394799979403615,153.95084834098816,292953.8078998849,8,ppo,swimmer
15,175.95526123046875,1000,1.8587870597839355,4221.07421875,-0.0935952216386795,44236800,175.95526123046875,175.95526123046875,208.95382380485535,68862.11055013405,-311.279296875,3722.19091796875,175.86166381835938,39.27252745628357,-18.601511001586914,1694136769.932536,0.0014469161396846175,0.0048752883449196815,0.0105113061144948,0.004189100582152605,164.0186424255371,292926.1340898913,8,ppo,swimmer
16,168.62094116210938,1000,1.9144320487976074,4081.692626953125,-0.09046164155006409,47185920,168.62094116210938,168.62094116210938,220.93876194953918,66860.56059309738,-249.97793579101562,3588.505615234375,168.5304718017578,41.18695950508118,-14.539400100708008,1694136781.917474,0.001628277124837041,0.003173884004354477,0.009103810414671898,0.004301649052649736,174.08311128616333,293022.9146554787,8,ppo,swimmer
17,187.14138793945312,1000,1.9479987621307373,4386.47705078125,-0.09605126082897186,50135040,187.14138793945312,187.14138793945312,232.95931458473206,65708.46064603887,-297.596435546875,3856.994140625,187.04534912109375,43.134958267211914,-19.60312843322754,1694136793.9380267,0.002002305118367076,0.003777502803131938,0.01031520776450634,0.0045354003086686134,184.14958453178406,292964.569421865,8,ppo,swimmer
18,178.29751586914062,1000,1.8688628673553467,4222.9365234375,-0.09418648481369019,53084160,178.29751586914062,178.29751586914062,244.89853024482727,68490.84661901092,-353.42193603515625,3733.78515625,178.20330810546875,45.00382113456726,-23.096229553222656,1694136805.8772423,0.0021838045213371515,0.003504881402477622,0.01034542452543974,0.004656738135963678,194.21390748023987,293027.162890524,8,ppo,swimmer
19,180.78036499023438,1000,1.9291892051696777,4237.60693359375,-0.09479863941669464,56033280,180.78036499023438,180.78036499023438,256.90077924728394,66349.11685022726,-282.2252197265625,3708.706787109375,180.68557739257812,46.93301033973694,-15.314169883728027,1694136817.8794913,0.002698112279176712,0.003993405494838953,0.01164028886705637,0.004948772024363279,204.28090262413025,292949.3814040239,8,ppo,swimmer
